,full
H+R_pos_quat_none,5.301464308049599
H+R_pos_quat_sixD_build_time,5.251249284467368
H+R_pos_quat_gender,5.210867764311704
H+R_pos_quat_sixD_all,5.294849249169288
H+R_euler_quat_sixD_gender,5.318574818053996
H+R_pos_quat_sixD_none,5.3023624564006955
H+R_pos_quat_sixD_gender,5.359921818903882
H+R_euler_quat_sixD_none,5.302110990198239
H+R_euler_quat_sixD_build_time,5.2836495323736585
H+R_euler_quat_sixD_all,5.326984316173824
H+R_pos_euler_build_time,5.057761597876316
H+R_pos_euler_none,5.1636089262120874
H+R_pos_euler_all,5.090158571765156
H+R_pos_euler_gender,5.184923198218907
H+R_pos_quat_all,5.158848154938687
H+R_pos_quat_build_time,5.252083486806065
H+R_pos_sixD_build_time,5.126439402975612
H+R_pos_sixD_none,5.202417020687871
H+R_pos_sixD_gender,5.311658336688674
H+R_pos_sixD_all,5.215982763629132
H+R_euler_quat_none,5.2486733017564955
H+R_euler_quat_build_time,5.235774377619163
H+R_euler_quat_all,5.211927712103313
H+R_euler_quat_gender,5.222588301927367
H+R_euler_sixD_build_time,5.146131232942537
H+R_euler_sixD_none,5.213352819352209
H+R_euler_sixD_gender,5.267257350842087
H+R_euler_sixD_all,5.238247616831233
H+R_quat_sixD_none,5.531416765040529
H+R_quat_sixD_gender,5.595780723434569
H+R_quat_sixD_build_time,5.493268608032926
H+R_quat_sixD_all,5.526731575240642
H+R_pos_only_none,5.3536280533235905
H+R_pos_only_build_time,5.295964321560153
H+R_pos_only_gender,5.207174537757177
H+R_pos_only_all,5.242318643682847
H+R_euler_only_none,4.9712315231884805
H+R_euler_only_gender,4.997485081804361
H+R_euler_only_build_time,4.9471492512643795
H+R_quat_only_none,5.3246953858771064
H+R_euler_only_all,4.975712440014424
H+R_quat_only_gender,5.442933382793125
H+R_quat_only_build_time,5.214558375128142
H+R_quat_only_all,5.298157811020373
H+R_sixD_only_gender,5.37882975412027
H+R_sixD_only_build_time,5.319147801418319
H+R_sixD_only_none,5.380635473179548
H+R_sixD_only_all,5.35159967183823
L+R_pos_euler_quat_sixD_none,5.41064207086808
L+R_pos_euler_quat_none,5.313164244187665
L+R_pos_euler_quat_sixD_build_time,5.386367271264779
L+R_pos_euler_quat_sixD_gender,5.328771858862934
L+R_pos_euler_quat_gender,5.314741403913853
L+R_pos_euler_quat_sixD_all,5.358571238146015
L+R_pos_euler_quat_build_time,5.248564429577727
L+R_pos_euler_sixD_none,5.395553725059181
L+R_pos_euler_quat_all,5.199816846591353
L+R_pos_euler_sixD_gender,5.42147405715281
L+R_pos_euler_sixD_build_time,5.330773195057436
L+R_pos_quat_sixD_none,5.485218231540022
L+R_pos_euler_sixD_all,5.388205814996483
L+R_pos_quat_sixD_gender,5.497012175458852
L+R_pos_quat_sixD_build_time,5.488967289460004
L+R_pos_quat_sixD_all,5.476599570640787
L+R_euler_quat_sixD_none,5.514448554220345
L+R_pos_quat_none,5.4164476146183445
L+R_pos_quat_gender,5.381874341581326
L+R_euler_quat_sixD_gender,5.531210149170406
L+R_euler_quat_sixD_build_time,5.509334070898397
L+R_euler_quat_sixD_all,5.5451394417608135
L+R_pos_quat_build_time,5.3302371965446875
L+R_pos_quat_all,5.283865828655957
L+R_pos_euler_gender,5.2989486827914405
L+R_pos_euler_none,5.253787749261072
L+R_pos_euler_build_time,5.217698817714659
L+R_pos_euler_all,5.217078182460443
L+R_euler_quat_none,5.505425895034305
L+R_pos_sixD_none,5.472981254263878
L+R_pos_sixD_gender,5.449823063969273
L+R_pos_sixD_build_time,5.416166277253418
L+R_pos_sixD_all,5.419963099505384
L+R_euler_quat_gender,5.456250238640697
L+R_euler_quat_build_time,5.404654079058688
L+R_euler_quat_all,5.453212246880164
L+R_euler_sixD_none,5.462774456437384
L+R_euler_sixD_gender,5.45614550846326
L+R_euler_sixD_build_time,5.492089549438139
L+R_euler_sixD_all,5.434037348487946
L+R_quat_sixD_none,5.6635845960125355
L+R_quat_sixD_gender,5.653351302756707
L+R_pos_only_none,5.296108184767556
L+R_quat_sixD_build_time,5.6676189676004824
L+R_quat_sixD_all,5.609345942689032
L+R_pos_only_gender,5.221931771726956
L+R_pos_only_build_time,5.292078536652232
L+R_pos_only_all,5.0721273831082145
L+R_euler_only_none,5.3721681355101385
L+R_euler_only_gender,5.190210565505577
L+R_euler_only_build_time,5.336165914462056
L+R_euler_only_all,5.243372233682479
L+R_quat_only_all,5.415005606117663
L+R_quat_only_none,5.5324841574450945
L+R_quat_only_build_time,5.5036957280237315
L+R_quat_only_gender,5.528041072137407
L+R_sixD_only_none,5.613690747585212
L+R_sixD_only_gender,5.6060511524431815
L+R_sixD_only_build_time,5.5282478064504135
L+R_sixD_only_all,5.6185746370748655
H_pos_euler_quat_sixD_none,5.127813977756622
H_pos_euler_quat_sixD_gender,5.158405069121933
H_pos_euler_quat_none,4.986725235204821
H_pos_euler_quat_gender,5.016278263717796
H_pos_euler_quat_build_time,5.076068970224517
H_pos_euler_quat_sixD_build_time,5.108797267832179
H_pos_euler_quat_sixD_all,5.07171427766645
H_pos_euler_quat_all,5.055162377873402
H_pos_euler_sixD_none,5.060095990055073
H_pos_euler_sixD_build_time,4.968165321994294
H_pos_euler_sixD_gender,5.10834984072529
H_pos_euler_sixD_all,5.050148512667722
H_pos_quat_sixD_none,5.139167988988842
H_pos_quat_sixD_build_time,5.117886468529944
H_pos_quat_sixD_all,5.1123007587209734
H_pos_quat_sixD_gender,5.19281554971225
H_euler_quat_sixD_none,5.243444887258212
H_euler_quat_sixD_gender,5.2242292664632775
H_euler_quat_sixD_build_time,5.243699166845954
H_pos_quat_none,5.086527489826621
H_euler_quat_sixD_all,5.185437484413625
H_pos_quat_gender,5.184408861007708
H_pos_quat_build_time,4.932303624840937
