,participant_id,device_combo,motion_combo,correct
230,FAB12013F,Head_LeftHand,linacc_angvel,1.0
231,FAB12013F,Head_LeftHand,linacc_angvel_angacc,1.0
232,FAB12013F,Head_LeftHand,linvel,0.5
233,FAB12013F,Head_LeftHand,linvel_angacc,0.5
234,FAB12013F,Head_LeftHand,linvel_angvel,0.5
235,FAB12013F,Head_LeftHand,linvel_angvel_angacc,0.5
236,FAB12013F,Head_LeftHand,linvel_linacc,1.0
237,FAB12013F,Head_LeftHand,linvel_linacc_angacc,1.0
238,FAB12013F,Head_LeftHand,linvel_linacc_angvel,1.0
239,FAB12013F,Head_LeftHand,linvel_linacc_angvel_angacc,1.0
240,FAB12013F,Head_RightHand,angacc,1.0
241,FAB12013F,Head_RightHand,angvel,1.0
242,FAB12013F,Head_RightHand,angvel_angacc,1.0
243,FAB12013F,Head_RightHand,linacc,1.0
244,FAB12013F,Head_RightHand,linacc_angacc,1.0
245,FAB12013F,Head_RightHand,linacc_angvel,1.0
246,FAB12013F,Head_RightHand,linacc_angvel_angacc,1.0
247,FAB12013F,Head_RightHand,linvel,1.0
248,FAB12013F,Head_RightHand,linvel_angacc,1.0
249,FAB12013F,Head_RightHand,linvel_angvel,1.0
250,FAB12013F,Head_RightHand,linvel_angvel_angacc,1.0
251,FAB12013F,Head_RightHand,linvel_linacc,1.0
252,FAB12013F,Head_RightHand,linvel_linacc_angacc,1.0
253,FAB12013F,Head_RightHand,linvel_linacc_angvel,1.0
254,FAB12013F,Head_RightHand,linvel_linacc_angvel_angacc,1.0
255,FAB12013F,Head_RightHand_LeftHand,angacc,1.0
256,FAB12013F,Head_RightHand_LeftHand,angvel,1.0
257,FAB12013F,Head_RightHand_LeftHand,angvel_angacc,1.0
258,FAB12013F,Head_RightHand_LeftHand,linacc,1.0
259,FAB12013F,Head_RightHand_LeftHand,linacc_angacc,1.0
260,FAB12013F,Head_RightHand_LeftHand,linacc_angvel,1.0
261,FAB12013F,Head_RightHand_LeftHand,linacc_angvel_angacc,1.0
262,FAB12013F,Head_RightHand_LeftHand,linvel,1.0
263,FAB12013F,Head_RightHand_LeftHand,linvel_angacc,1.0
264,FAB12013F,Head_RightHand_LeftHand,linvel_angvel,1.0
265,FAB12013F,Head_RightHand_LeftHand,linvel_angvel_angacc,1.0
266,FAB12013F,Head_RightHand_LeftHand,linvel_linacc,1.0
267,FAB12013F,Head_RightHand_LeftHand,linvel_linacc_angacc,1.0
268,FAB12013F,Head_RightHand_LeftHand,linvel_linacc_angvel,1.0
269,FAB12013F,Head_RightHand_LeftHand,linvel_linacc_angvel_angacc,1.0
270,FAB12013F,LeftHand,angacc,1.0
271,FAB12013F,LeftHand,angvel,1.0
272,FAB12013F,LeftHand,angvel_angacc,1.0
273,FAB12013F,LeftHand,linacc,0.5
274,FAB12013F,LeftHand,linacc_angacc,1.0
275,FAB12013F,LeftHand,linacc_angvel,1.0
276,FAB12013F,LeftHand,linacc_angvel_angacc,1.0
277,FAB12013F,LeftHand,linvel,1.0
278,FAB12013F,LeftHand,linvel_angacc,0.5
279,FAB12013F,LeftHand,linvel_angvel,1.0
280,FAB12013F,LeftHand,linvel_angvel_angacc,1.0
281,FAB12013F,LeftHand,linvel_linacc,0.5
282,FAB12013F,LeftHand,linvel_linacc_angacc,1.0
283,FAB12013F,LeftHand,linvel_linacc_angvel,1.0
284,FAB12013F,LeftHand,linvel_linacc_angvel_angacc,1.0
285,FAB12013F,RightHand,angacc,1.0
286,FAB12013F,RightHand,angvel,0.5
287,FAB12013F,RightHand,angvel_angacc,1.0
288,FAB12013F,RightHand,linacc,1.0
289,FAB12013F,RightHand,linacc_angacc,1.0
290,FAB12013F,RightHand,linacc_angvel,1.0
291,FAB12013F,RightHand,linacc_angvel_angacc,1.0
292,FAB12013F,RightHand,linvel,1.0
293,FAB12013F,RightHand,linvel_angacc,1.0
294,FAB12013F,RightHand,linvel_angvel,1.0
295,FAB12013F,RightHand,linvel_angvel_angacc,1.0
296,FAB12013F,RightHand,linvel_linacc,1.0
297,FAB12013F,RightHand,linvel_linacc_angacc,1.0
298,FAB12013F,RightHand,linvel_linacc_angvel,1.0
299,FAB12013F,RightHand,linvel_linacc_angvel_angacc,1.0
300,FAB12013F,RightHand_LeftHand,angacc,1.0
301,FAB12013F,RightHand_LeftHand,angvel,1.0
302,FAB12013F,RightHand_LeftHand,angvel_angacc,1.0
303,FAB12013F,RightHand_LeftHand,linacc,1.0
304,FAB12013F,RightHand_LeftHand,linacc_angacc,1.0
305,FAB12013F,RightHand_LeftHand,linacc_angvel,1.0
306,FAB12013F,RightHand_LeftHand,linacc_angvel_angacc,1.0
307,FAB12013F,RightHand_LeftHand,linvel,1.0
308,FAB12013F,RightHand_LeftHand,linvel_angacc,1.0
309,FAB12013F,RightHand_LeftHand,linvel_angvel,1.0
310,FAB12013F,RightHand_LeftHand,linvel_angvel_angacc,1.0
311,FAB12013F,RightHand_LeftHand,linvel_linacc,1.0
312,FAB12013F,RightHand_LeftHand,linvel_linacc_angacc,1.0
313,FAB12013F,RightHand_LeftHand,linvel_linacc_angvel,1.0
314,FAB12013F,RightHand_LeftHand,linvel_linacc_angvel_angacc,1.0
315,FAB12101F,Head,angacc,0.0
316,FAB12101F,Head,angvel,1.0
317,FAB12101F,Head,angvel_angacc,1.0
318,FAB12101F,Head,linacc,1.0
319,FAB12101F,Head,linacc_angacc,0.5
320,FAB12101F,Head,linacc_angvel,1.0
321,FAB12101F,Head,linacc_angvel_angacc,1.0
322,FAB12101F,Head,linvel,1.0
323,FAB12101F,Head,linvel_angacc,1.0
324,FAB12101F,Head,linvel_angvel,1.0
325,FAB12101F,Head,linvel_angvel_angacc,1.0
