feature,importance_mean,importance_std
step11_LeftHand_linjerk_y_450_std,0.0,0.0
step11_LeftHand_linjerk_y_450_slope,0.0,0.0
step11_LeftHand_linjerk_y_450_skewness,0.0,0.0
step11_LeftHand_linjerk_y_450_range,0.0,0.0
step11_LeftHand_linjerk_y_450_min,0.0,0.0
step11_LeftHand_linjerk_y_450_median,0.0,0.0
step11_LeftHand_linjerk_y_450_mean,0.0,0.0
step11_LeftHand_linjerk_y_450_max,0.0,0.0
step11_LeftHand_linjerk_y_450_kurtosis,0.0,0.0
step11_LeftHand_linjerk_y_450_iqr,0.0,0.0
step11_LeftHand_linjerk_y_450_coeff_of_var,0.0,0.0
step11_LeftHand_linjerk_x_450_var,0.0,0.0
step11_LeftHand_linjerk_x_450_sum,0.0,0.0
step11_LeftHand_linjerk_x_450_std,0.0,0.0
step11_LeftHand_linjerk_x_450_slope,0.0,0.0
step11_LeftHand_linjerk_y_450_sum,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_slope,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_skewness,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_range,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_min,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_median,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_mean,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_max,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_kurtosis,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_iqr,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_coeff_of_var,0.0,0.0
step0_LeftHand_linjerk_z_450_var,0.0,0.0
step0_LeftHand_linjerk_z_450_sum,0.0,0.0
step0_LeftHand_linjerk_z_450_std,0.0,0.0
step0_LeftHand_linjerk_z_450_slope,0.0,0.0
step10_LeftHand_linjerk_z_450_max,0.0,0.0
step0_LeftHand_linjerk_z_450_range,0.0,0.0
step0_LeftHand_linjerk_z_450_min,0.0,0.0
step0_LeftHand_linjerk_z_450_median,0.0,0.0
step0_LeftHand_linjerk_z_450_mean,0.0,0.0
step0_LeftHand_linjerk_z_450_max,0.0,0.0
step0_LeftHand_linjerk_z_450_kurtosis,0.0,0.0
step0_LeftHand_linjerk_z_450_iqr,0.0,0.0
step0_LeftHand_linjerk_z_450_coeff_of_var,0.0,0.0
step0_LeftHand_linjerk_y_450_var,0.0,0.0
step0_LeftHand_linjerk_y_450_sum,0.0,0.0
step0_LeftHand_linjerk_y_450_std,0.0,0.0
step0_LeftHand_linjerk_y_450_slope,0.0,0.0
step0_LeftHand_linjerk_y_450_skewness,0.0,0.0
step0_LeftHand_linjerk_y_450_range,0.0,0.0
step0_LeftHand_linjerk_y_450_min,0.0,0.0
step0_LeftHand_linjerk_z_450_skewness,0.0,0.0
step10_LeftHand_linjerk_z_450_kurtosis,0.0,0.0
step10_LeftHand_linjerk_z_450_iqr,0.0,0.0
step10_LeftHand_linjerk_z_450_coeff_of_var,0.0,0.0
step10_LeftHand_linjerk_y_450_var,0.0,0.0
step10_LeftHand_linjerk_y_450_sum,0.0,0.0
step10_LeftHand_linjerk_y_450_std,0.0,0.0
step10_LeftHand_linjerk_y_450_slope,0.0,0.0
step10_LeftHand_linjerk_y_450_skewness,0.0,0.0
step10_LeftHand_linjerk_y_450_range,0.0,0.0
step10_LeftHand_linjerk_y_450_min,0.0,0.0
step10_LeftHand_linjerk_y_450_median,0.0,0.0
step10_LeftHand_linjerk_y_450_mean,0.0,0.0
step10_LeftHand_linjerk_y_450_max,0.0,0.0
step10_LeftHand_linjerk_y_450_kurtosis,0.0,0.0
step10_LeftHand_linjerk_y_450_iqr,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_std,0.0,0.0
step10_LeftHand_linjerk_x_450_var,0.0,0.0
step10_LeftHand_linjerk_x_450_sum,0.0,0.0
step10_LeftHand_linjerk_x_450_std,0.0,0.0
step10_LeftHand_linjerk_x_450_slope,0.0,0.0
step10_LeftHand_linjerk_x_450_skewness,0.0,0.0
step10_LeftHand_linjerk_x_450_range,0.0,0.0
step10_LeftHand_linjerk_x_450_min,0.0,0.0
step10_LeftHand_linjerk_x_450_median,0.0,0.0
step10_LeftHand_linjerk_x_450_mean,0.0,0.0
step10_LeftHand_linjerk_x_450_max,0.0,0.0
step10_LeftHand_linjerk_x_450_kurtosis,0.0,0.0
step10_LeftHand_linjerk_x_450_iqr,0.0,0.0
step10_LeftHand_linjerk_x_450_coeff_of_var,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_var,0.0,0.0
step10_LeftHand_linjerk_magnitude_450_sum,0.0,0.0
step10_LeftHand_linjerk_y_450_coeff_of_var,0.0,0.0
step1_LeftHand_linjerk_z_450_mean,0.0,0.0
step1_LeftHand_linjerk_z_450_max,0.0,0.0
step1_LeftHand_linjerk_z_450_kurtosis,0.0,0.0
step1_LeftHand_linjerk_z_450_iqr,0.0,0.0
step1_LeftHand_linjerk_z_450_coeff_of_var,0.0,0.0
step1_LeftHand_linjerk_y_450_var,0.0,0.0
step1_LeftHand_linjerk_y_450_sum,0.0,0.0
step1_LeftHand_linjerk_y_450_std,0.0,0.0
step1_LeftHand_linjerk_y_450_slope,0.0,0.0
step1_LeftHand_linjerk_y_450_skewness,0.0,0.0
step1_LeftHand_linjerk_y_450_range,0.0,0.0
step1_LeftHand_linjerk_y_450_min,0.0,0.0
step1_LeftHand_linjerk_y_450_median,0.0,0.0
step1_LeftHand_linjerk_y_450_mean,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_iqr,0.0,0.0
step1_LeftHand_linjerk_y_450_kurtosis,0.0,0.0
step1_LeftHand_linjerk_y_450_iqr,0.0,0.0
step1_LeftHand_linjerk_y_450_coeff_of_var,0.0,0.0
step1_LeftHand_linjerk_x_450_var,0.0,0.0
step1_LeftHand_linjerk_x_450_sum,0.0,0.0
step1_LeftHand_linjerk_x_450_std,0.0,0.0
step1_LeftHand_linjerk_x_450_slope,0.0,0.0
step1_LeftHand_linjerk_x_450_skewness,0.0,0.0
step1_LeftHand_linjerk_x_450_range,0.0,0.0
step1_LeftHand_linjerk_x_450_min,0.0,0.0
step1_LeftHand_linjerk_x_450_median,0.0,0.0
step1_LeftHand_linjerk_x_450_mean,0.0,0.0
step1_LeftHand_linjerk_x_450_max,0.0,0.0
step1_LeftHand_linjerk_x_450_kurtosis,0.0,0.0
step1_LeftHand_linjerk_x_450_iqr,0.0,0.0
step1_LeftHand_linjerk_y_450_max,0.0,0.0
step2_LeftHand_linjerk_x_450_sum,0.0,0.0
step2_LeftHand_linjerk_x_450_std,0.0,0.0
step2_LeftHand_linjerk_x_450_slope,0.0,0.0
step2_LeftHand_linjerk_x_450_skewness,0.0,0.0
step2_LeftHand_linjerk_x_450_range,0.0,0.0
step2_LeftHand_linjerk_x_450_min,0.0,0.0
step2_LeftHand_linjerk_x_450_median,0.0,0.0
step2_LeftHand_linjerk_x_450_mean,0.0,0.0
step2_LeftHand_linjerk_x_450_max,0.0,0.0
step2_LeftHand_linjerk_x_450_kurtosis,0.0,0.0
step2_LeftHand_linjerk_x_450_iqr,0.0,0.0
step2_LeftHand_linjerk_x_450_coeff_of_var,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_var,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_sum,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_std,0.0,0.0
step1_LeftHand_linjerk_z_450_median,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_skewness,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_range,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_min,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_median,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_mean,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_max,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_kurtosis,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_iqr,0.0,0.0
step1_LeftHand_linjerk_z_450_var,0.0,0.0
step1_LeftHand_linjerk_z_450_sum,0.0,0.0
step1_LeftHand_linjerk_z_450_std,0.0,0.0
step1_LeftHand_linjerk_z_450_slope,0.0,0.0
step1_LeftHand_linjerk_z_450_skewness,0.0,0.0
step1_LeftHand_linjerk_z_450_range,0.0,0.0
step1_LeftHand_linjerk_z_450_min,0.0,0.0
step2_LeftHand_linjerk_magnitude_450_slope,0.0,0.0
step12_LeftHand_linjerk_y_450_min,0.0,0.0
step12_LeftHand_linjerk_y_450_median,0.0,0.0
step12_LeftHand_linjerk_y_450_mean,0.0,0.0
step12_LeftHand_linjerk_y_450_max,0.0,0.0
step12_LeftHand_linjerk_y_450_kurtosis,0.0,0.0
step12_LeftHand_linjerk_y_450_iqr,0.0,0.0
step12_LeftHand_linjerk_y_450_coeff_of_var,0.0,0.0
step12_LeftHand_linjerk_x_450_var,0.0,0.0
step12_LeftHand_linjerk_x_450_std,0.0,0.0
step12_LeftHand_linjerk_x_450_slope,0.0,0.0
step12_LeftHand_linjerk_x_450_skewness,0.0,0.0
step12_LeftHand_linjerk_x_450_range,0.0,0.0
step12_LeftHand_linjerk_x_450_min,0.0,0.0
step12_LeftHand_linjerk_x_450_median,0.0,0.0
step1_LeftHand_linjerk_x_450_coeff_of_var,0.0,0.0
step12_LeftHand_linjerk_x_450_max,0.0,0.0
step12_LeftHand_linjerk_x_450_kurtosis,0.0,0.0
step12_LeftHand_linjerk_x_450_iqr,0.0,0.0
step12_LeftHand_linjerk_x_450_coeff_of_var,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_var,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_sum,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_std,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_slope,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_skewness,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_range,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_min,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_median,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_mean,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_max,0.0,0.0
step12_LeftHand_linjerk_magnitude_450_kurtosis,0.0,0.0
step12_LeftHand_linjerk_x_450_mean,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_var,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_sum,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_std,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_slope,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_skewness,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_range,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_min,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_median,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_mean,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_max,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_kurtosis,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_iqr,0.0,0.0
step1_LeftHand_linjerk_magnitude_450_coeff_of_var,0.0,0.0
step12_LeftHand_linjerk_z_450_var,0.0,0.0
step12_LeftHand_linjerk_z_450_sum,0.0,0.0
step12_LeftHand_linjerk_y_450_range,0.0,0.0
step12_LeftHand_linjerk_z_450_slope,0.0,0.0
step12_LeftHand_linjerk_z_450_skewness,0.0,0.0
step12_LeftHand_linjerk_z_450_range,0.0,0.0
step12_LeftHand_linjerk_z_450_min,0.0,0.0
step12_LeftHand_linjerk_z_450_median,0.0,0.0
step12_LeftHand_linjerk_z_450_mean,0.0,0.0
step12_LeftHand_linjerk_z_450_max,0.0,0.0
step12_LeftHand_linjerk_z_450_kurtosis,0.0,0.0
step12_LeftHand_linjerk_z_450_iqr,0.0,0.0
step12_LeftHand_linjerk_z_450_coeff_of_var,0.0,0.0
step12_LeftHand_linjerk_y_450_var,0.0,0.0
step12_LeftHand_linjerk_y_450_sum,0.0,0.0
step12_LeftHand_linjerk_y_450_std,0.0,0.0
step12_LeftHand_linjerk_y_450_slope,0.0,0.0
step12_LeftHand_linjerk_y_450_skewness,0.0,0.0
step12_LeftHand_linjerk_z_450_std,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_slope,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_skewness,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_range,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_min,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_median,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_mean,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_max,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_iqr,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_coeff_of_var,0.0,0.0
step12_LeftHand_angjerk_z_450_var,0.0,0.0
step12_LeftHand_angjerk_z_450_sum,0.0,0.0
step12_LeftHand_angjerk_z_450_std,0.0,0.0
step12_LeftHand_angjerk_z_450_slope,0.0,0.0
step12_LeftHand_angjerk_z_450_skewness,0.0,0.0
step7_LeftHand_linjerk_x_450_median,0.0,0.0
step12_LeftHand_angjerk_z_450_min,0.0,0.0
step12_LeftHand_angjerk_z_450_median,0.0,0.0
step12_LeftHand_angjerk_z_450_mean,0.0,0.0
step12_LeftHand_angjerk_z_450_max,0.0,0.0
step12_LeftHand_angjerk_z_450_kurtosis,0.0,0.0
step12_LeftHand_angjerk_z_450_iqr,0.0,0.0
step12_LeftHand_angjerk_z_450_coeff_of_var,0.0,0.0
step12_LeftHand_angjerk_y_450_var,0.0,0.0
step12_LeftHand_angjerk_y_450_sum,0.0,0.0
step12_LeftHand_angjerk_y_450_std,0.0,0.0
step12_LeftHand_angjerk_y_450_slope,0.0,0.0
step12_LeftHand_angjerk_y_450_skewness,0.0,0.0
step12_LeftHand_angjerk_y_450_range,0.0,0.0
step12_LeftHand_angjerk_y_450_min,0.0,0.0
step12_LeftHand_angjerk_y_450_median,0.0,0.0
step12_LeftHand_angjerk_z_450_range,0.0,0.0
step1_LeftHand_angjerk_z_450_kurtosis,0.0,0.0
step1_LeftHand_angjerk_z_450_iqr,0.0,0.0
step1_LeftHand_angjerk_z_450_coeff_of_var,0.0,0.0
step1_LeftHand_angjerk_y_450_var,0.0,0.0
step1_LeftHand_angjerk_y_450_sum,0.0,0.0
step1_LeftHand_angjerk_y_450_std,0.0,0.0
step1_LeftHand_angjerk_y_450_slope,0.0,0.0
step1_LeftHand_angjerk_y_450_range,0.0,0.0
step1_LeftHand_angjerk_y_450_min,0.0,0.0
step1_LeftHand_angjerk_y_450_median,0.0,0.0
step1_LeftHand_angjerk_y_450_mean,0.0,0.0
step1_LeftHand_angjerk_y_450_max,0.0,0.0
step1_LeftHand_angjerk_y_450_kurtosis,0.0,0.0
step1_LeftHand_angjerk_y_450_iqr,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_std,0.0,0.0
step1_LeftHand_angjerk_x_450_var,0.0,0.0
step1_LeftHand_angjerk_x_450_sum,0.0,0.0
step1_LeftHand_angjerk_x_450_std,0.0,0.0
step1_LeftHand_angjerk_x_450_slope,0.0,0.0
step1_LeftHand_angjerk_x_450_skewness,0.0,0.0
step1_LeftHand_angjerk_x_450_range,0.0,0.0
step1_LeftHand_angjerk_x_450_min,0.0,0.0
step1_LeftHand_angjerk_x_450_median,0.0,0.0
step1_LeftHand_angjerk_x_450_mean,0.0,0.0
step1_LeftHand_angjerk_x_450_max,0.0,0.0
step1_LeftHand_angjerk_x_450_kurtosis,0.0,0.0
step1_LeftHand_angjerk_x_450_iqr,0.0,0.0
step1_LeftHand_angjerk_x_450_coeff_of_var,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_var,0.0,0.0
step1_LeftHand_angjerk_magnitude_450_sum,0.0,0.0
step1_LeftHand_angjerk_y_450_coeff_of_var,0.0,0.0
step11_LeftHand_angjerk_z_450_slope,0.0,0.0
step11_LeftHand_angjerk_z_450_skewness,0.0,0.0
step11_LeftHand_angjerk_z_450_range,0.0,0.0
step11_LeftHand_angjerk_z_450_min,0.0,0.0
step11_LeftHand_angjerk_z_450_median,0.0,0.0
step11_LeftHand_angjerk_z_450_mean,0.0,0.0
step11_LeftHand_angjerk_z_450_max,0.0,0.0
step11_LeftHand_angjerk_z_450_kurtosis,0.0,0.0
step11_LeftHand_angjerk_z_450_iqr,0.0,0.0
step11_LeftHand_angjerk_y_450_var,0.0,0.0
step11_LeftHand_angjerk_y_450_sum,0.0,0.0
step11_LeftHand_angjerk_y_450_std,0.0,0.0
step11_LeftHand_angjerk_y_450_slope,0.0,0.0
step11_LeftHand_angjerk_y_450_skewness,0.0,0.0
step12_LeftHand_angjerk_y_450_mean,0.0,0.0
step11_LeftHand_angjerk_y_450_min,0.0,0.0
step11_LeftHand_angjerk_y_450_median,0.0,0.0
step11_LeftHand_angjerk_y_450_mean,0.0,0.0
step11_LeftHand_angjerk_y_450_max,0.0,0.0
step11_LeftHand_angjerk_y_450_kurtosis,0.0,0.0
step11_LeftHand_angjerk_y_450_iqr,0.0,0.0
step11_LeftHand_angjerk_x_450_var,0.0,0.0
step11_LeftHand_angjerk_x_450_sum,0.0,0.0
step11_LeftHand_angjerk_x_450_std,0.0,0.0
step11_LeftHand_angjerk_x_450_slope,0.0,0.0
step11_LeftHand_angjerk_x_450_skewness,0.0,0.0
step11_LeftHand_angjerk_x_450_range,0.0,0.0
step11_LeftHand_angjerk_x_450_min,0.0,0.0
step11_LeftHand_angjerk_x_450_median,0.0,0.0
step11_LeftHand_angjerk_x_450_mean,0.0,0.0
step11_LeftHand_angjerk_y_450_range,0.0,0.0
step12_LeftHand_angjerk_y_450_max,0.0,0.0
step12_LeftHand_angjerk_y_450_kurtosis,0.0,0.0
step12_LeftHand_angjerk_y_450_iqr,0.0,0.0
step12_LeftHand_angjerk_y_450_coeff_of_var,0.0,0.0
step12_LeftHand_angjerk_x_450_var,0.0,0.0
step12_LeftHand_angjerk_x_450_sum,0.0,0.0
step12_LeftHand_angjerk_x_450_std,0.0,0.0
step12_LeftHand_angjerk_x_450_slope,0.0,0.0
step12_LeftHand_angjerk_x_450_skewness,0.0,0.0
step12_LeftHand_angjerk_x_450_range,0.0,0.0
step12_LeftHand_angjerk_x_450_min,0.0,0.0
step12_LeftHand_angjerk_x_450_median,0.0,0.0
step12_LeftHand_angjerk_x_450_mean,0.0,0.0
step12_LeftHand_angjerk_x_450_max,0.0,0.0
step12_LeftHand_angjerk_x_450_kurtosis,0.0,0.0
step11_LeftHand_angjerk_z_450_std,0.0,0.0
step12_LeftHand_angjerk_x_450_coeff_of_var,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_var,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_sum,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_std,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_slope,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_skewness,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_range,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_min,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_median,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_mean,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_max,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_kurtosis,0.0,0.0
step12_LeftHand_angjerk_magnitude_450_iqr,0.0,0.0
step11_LeftHand_angjerk_z_450_var,0.0,0.0
step11_LeftHand_angjerk_z_450_sum,0.0,0.0
step12_LeftHand_angjerk_x_450_iqr,0.0,0.0
step3_LeftHand_angjerk_y_450_min,0.0,0.0
step3_LeftHand_angjerk_y_450_median,0.0,0.0
step3_LeftHand_angjerk_y_450_mean,0.0,0.0
step3_LeftHand_angjerk_y_450_max,0.0,0.0
step3_LeftHand_angjerk_y_450_kurtosis,0.0,0.0
step3_LeftHand_angjerk_y_450_iqr,0.0,0.0
step3_LeftHand_angjerk_y_450_coeff_of_var,0.0,0.0
step3_LeftHand_angjerk_x_450_var,0.0,0.0
step3_LeftHand_angjerk_x_450_sum,0.0,0.0
step3_LeftHand_angjerk_x_450_std,0.0,0.0
step3_LeftHand_angjerk_x_450_slope,0.0,0.0
step3_LeftHand_angjerk_x_450_skewness,0.0,0.0
step3_LeftHand_angjerk_x_450_range,0.0,0.0
step3_LeftHand_angjerk_x_450_min,0.0,0.0
step1_LeftHand_angjerk_z_450_max,0.0,0.0
step3_LeftHand_angjerk_x_450_mean,0.0,0.0
step3_LeftHand_angjerk_x_450_max,0.0,0.0
step3_LeftHand_angjerk_x_450_kurtosis,0.0,0.0
step3_LeftHand_angjerk_x_450_iqr,0.0,0.0
step3_LeftHand_angjerk_x_450_coeff_of_var,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_var,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_sum,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_std,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_slope,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_skewness,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_range,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_min,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_median,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_mean,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_max,0.0,0.0
step3_LeftHand_angjerk_x_450_median,0.0,0.0
step4_LeftHand_angjerk_x_450_coeff_of_var,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_var,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_sum,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_std,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_slope,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_skewness,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_range,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_min,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_median,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_mean,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_max,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_kurtosis,0.0,0.0
step4_LeftHand_angjerk_magnitude_450_iqr,0.0,0.0
step3_LeftHand_angjerk_z_450_var,0.0,0.0
step3_LeftHand_angjerk_z_450_sum,0.0,0.0
step3_LeftHand_angjerk_y_450_range,0.0,0.0
step3_LeftHand_angjerk_z_450_slope,0.0,0.0
step3_LeftHand_angjerk_z_450_skewness,0.0,0.0
step3_LeftHand_angjerk_z_450_range,0.0,0.0
step3_LeftHand_angjerk_z_450_min,0.0,0.0
step3_LeftHand_angjerk_z_450_median,0.0,0.0
step3_LeftHand_angjerk_z_450_mean,0.0,0.0
step3_LeftHand_angjerk_z_450_max,0.0,0.0
step3_LeftHand_angjerk_z_450_kurtosis,0.0,0.0
step3_LeftHand_angjerk_z_450_iqr,0.0,0.0
step3_LeftHand_angjerk_z_450_coeff_of_var,0.0,0.0
step9_RightHand_linvel_y_450_sum,0.0,0.0
step3_LeftHand_angjerk_y_450_sum,0.0,0.0
step3_LeftHand_angjerk_y_450_std,0.0,0.0
step3_LeftHand_angjerk_y_450_slope,0.0,0.0
step3_LeftHand_angjerk_y_450_skewness,0.0,0.0
step3_LeftHand_angjerk_z_450_std,0.0,0.0
step2_LeftHand_angjerk_x_450_range,0.0,0.0
step2_LeftHand_angjerk_x_450_min,0.0,0.0
step2_LeftHand_angjerk_x_450_median,0.0,0.0
step2_LeftHand_angjerk_x_450_mean,0.0,0.0
step2_LeftHand_angjerk_x_450_max,0.0,0.0
step2_LeftHand_angjerk_x_450_kurtosis,0.0,0.0
step2_LeftHand_angjerk_x_450_iqr,0.0,0.0
step2_LeftHand_angjerk_x_450_coeff_of_var,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_var,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_sum,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_std,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_slope,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_skewness,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_range,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_kurtosis,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_median,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_mean,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_max,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_kurtosis,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_iqr,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_coeff_of_var,0.0,0.0
step1_LeftHand_angjerk_z_450_var,0.0,0.0
step1_LeftHand_angjerk_z_450_sum,0.0,0.0
step1_LeftHand_angjerk_z_450_std,0.0,0.0
step1_LeftHand_angjerk_z_450_slope,0.0,0.0
step1_LeftHand_angjerk_z_450_skewness,0.0,0.0
step1_LeftHand_angjerk_z_450_range,0.0,0.0
step1_LeftHand_angjerk_z_450_min,0.0,0.0
step1_LeftHand_angjerk_z_450_median,0.0,0.0
step1_LeftHand_angjerk_z_450_mean,0.0,0.0
step2_LeftHand_angjerk_magnitude_450_min,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_iqr,0.0,0.0
step3_LeftHand_angjerk_magnitude_450_coeff_of_var,0.0,0.0
step2_LeftHand_angjerk_z_450_var,0.0,0.0
step2_LeftHand_angjerk_z_450_sum,0.0,0.0
step2_LeftHand_angjerk_z_450_std,0.0,0.0
step2_LeftHand_angjerk_z_450_slope,0.0,0.0
step2_LeftHand_angjerk_z_450_skewness,0.0,0.0
step2_LeftHand_angjerk_z_450_range,0.0,0.0
step2_LeftHand_angjerk_z_450_min,0.0,0.0
step2_LeftHand_angjerk_z_450_median,0.0,0.0
step2_LeftHand_angjerk_z_450_mean,0.0,0.0
step2_LeftHand_angjerk_z_450_max,0.0,0.0
step2_LeftHand_angjerk_z_450_kurtosis,0.0,0.0
step2_LeftHand_angjerk_z_450_iqr,0.0,0.0
step2_LeftHand_angjerk_z_450_coeff_of_var,0.0,0.0
step2_LeftHand_angjerk_x_450_skewness,0.0,0.0
step2_LeftHand_angjerk_y_450_std,0.0,0.0
step2_LeftHand_angjerk_y_450_slope,0.0,0.0
step2_LeftHand_angjerk_y_450_skewness,0.0,0.0
step2_LeftHand_angjerk_y_450_range,0.0,0.0
step2_LeftHand_angjerk_y_450_min,0.0,0.0
step2_LeftHand_angjerk_y_450_median,0.0,0.0
step2_LeftHand_angjerk_y_450_mean,0.0,0.0
step2_LeftHand_angjerk_y_450_max,0.0,0.0
step2_LeftHand_angjerk_y_450_kurtosis,0.0,0.0
step2_LeftHand_angjerk_y_450_iqr,0.0,0.0
step2_LeftHand_angjerk_y_450_coeff_of_var,0.0,0.0
step2_LeftHand_angjerk_x_450_var,0.0,0.0
step2_LeftHand_angjerk_x_450_sum,0.0,0.0
step2_LeftHand_angjerk_x_450_std,0.0,0.0
step2_LeftHand_angjerk_x_450_slope,0.0,0.0
step2_LeftHand_angjerk_y_450_var,0.0,0.0
step9_LeftHand_linjerk_magnitude_450_sum,0.0,0.0
step9_LeftHand_linjerk_magnitude_450_std,0.0,0.0
step9_LeftHand_linjerk_magnitude_450_slope,0.0,0.0
step9_LeftHand_linjerk_magnitude_450_range,0.0,0.0
step9_LeftHand_linjerk_magnitude_450_min,0.0,0.0
step9_LeftHand_linjerk_magnitude_450_median,0.0,0.0
step9_LeftHand_linjerk_magnitude_450_mean,0.0,0.0
step9_LeftHand_linjerk_magnitude_450_max,0.0,0.0
step9_LeftHand_linjerk_magnitude_450_kurtosis,0.0,0.0
step9_LeftHand_linjerk_magnitude_450_iqr,0.0,0.0
