feature_key,specificity_A,specificity_B,sensitivity_A,sensitivity_B,mcc_A,mcc_B
Head_euler_z_std_LeftHand_euler_x_max_RightHand_velocity_z_min,0.2,0.1818181818181818,0.9052631578947368,0.9148936170212766,0.1008969243907956,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_velocity_z_max,0.2,0.1818181818181818,0.9052631578947368,0.9148936170212766,0.1008969243907956,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_velocity_z_std,0.2,0.1818181818181818,0.9052631578947368,0.9148936170212766,0.1008969243907956,0.1008969243907956
Head_angular_acceleration_y_median_Head_euler_z_std_LeftHand_euler_x_max,0.2,0.0909090909090909,0.9052631578947368,0.946808510638298,0.1008969243907956,0.0497635226084761
Head_angular_acceleration_y_min_Head_euler_z_std_LeftHand_euler_x_max,0.2,0.0909090909090909,0.9052631578947368,0.9574468085106383,0.1008969243907956,0.0695384062369344
Head_angular_acceleration_y_std_Head_euler_z_std_LeftHand_euler_x_max,0.2,0.0909090909090909,0.9052631578947368,0.9148936170212766,0.1008969243907956,0.0063479589514878
Head_angular_velocity_x_max_Head_euler_z_std_LeftHand_euler_x_max,0.2,0.0909090909090909,0.9052631578947368,0.8297872340425532,0.1008969243907956,-0.0659307151017414
Head_angular_velocity_y_mean_Head_euler_z_std_LeftHand_euler_x_max,0.2,0.0909090909090909,0.9052631578947368,0.9680851063829788,0.1008969243907956,0.0943797631388171
Head_euler_z_std_Head_position_y_mean_LeftHand_euler_x_max,0.2,0.0909090909090909,0.9052631578947368,0.946808510638298,0.1008969243907956,0.0497635226084761
Head_euler_z_std_Head_position_y_std_LeftHand_euler_x_max,0.2,0.0909090909090909,0.9157894736842104,0.9361702127659576,0.1157894736842105,0.0332457170327605
Head_euler_z_std_Head_velocity_x_max_LeftHand_euler_x_max,0.2,0.0909090909090909,0.9052631578947368,0.9787234042553192,0.1008969243907956,0.1280004551135383
Head_euler_z_std_LeftHand_angular_acceleration_x_median_LeftHand_euler_x_max,0.2,0.0909090909090909,0.9052631578947368,0.9574468085106383,0.1008969243907956,0.0695384062369344
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_acceleration_x_mean,0.2,0.0909090909090909,0.9052631578947368,0.9787234042553192,0.1008969243907956,0.1280004551135383
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_velocity_z_mean,0.2,0.0909090909090909,0.9052631578947368,0.9680851063829788,0.1008969243907956,0.0943797631388171
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_velocity_z_max,0.2,0.0909090909090909,0.9052631578947368,0.9787234042553192,0.1008969243907956,0.1280004551135383
Head_euler_z_std_LeftHand_euler_x_max_RightHand_euler_y_max,0.2,0.0909090909090909,0.9052631578947368,0.8085106382978723,0.1008969243907956,-0.0800105109468768
Head_angular_acceleration_z_max_Head_euler_z_std_LeftHand_euler_x_max,0.2,0.0,0.9157894736842104,1.0,0.1157894736842105,0.0
Head_angular_velocity_y_median_Head_euler_z_std_LeftHand_euler_x_max,0.2,0.0,0.9052631578947368,1.0,0.1008969243907956,0.0
Head_angular_velocity_z_min_Head_euler_z_std_LeftHand_euler_x_max,0.2,0.0,0.9052631578947368,0.7127659574468085,0.1008969243907956,-0.2012644155717798
Head_euler_y_min_Head_euler_z_std_LeftHand_euler_x_max,0.2,0.0,0.9052631578947368,0.9893617021276596,0.1008969243907956,-0.0335440692619633
Head_euler_z_std_Head_velocity_x_median_LeftHand_euler_x_max,0.2,0.0,0.9052631578947368,0.946808510638298,0.1008969243907956,-0.0764922468606278
Head_euler_z_std_Head_velocity_y_mean_LeftHand_euler_x_max,0.2,0.0,0.9052631578947368,0.9680851063829788,0.1008969243907956,-0.0586668752603717
Head_euler_z_std_Head_velocity_z_mean_LeftHand_euler_x_max,0.2,0.0,0.9052631578947368,0.8617021276595744,0.1008969243907956,-0.1285908829238598
Head_euler_z_std_LeftHand_angular_acceleration_x_min_LeftHand_euler_x_max,0.2,0.0,0.9052631578947368,1.0,0.1008969243907956,0.0
Head_euler_z_std_LeftHand_angular_velocity_y_mean_LeftHand_euler_x_max,0.2,0.0,0.9052631578947368,0.9787234042553192,0.1008969243907956,-0.0476682053152373
Head_euler_z_std_LeftHand_euler_x_max_LeftHand_velocity_z_min,0.2,0.0,0.9052631578947368,0.9893617021276596,0.1008969243907956,-0.0335440692619633
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_acceleration_y_min,0.2,0.0,0.9052631578947368,0.8617021276595744,0.1008969243907956,-0.1285908829238598
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_acceleration_z_mean,0.2,0.0,0.9052631578947368,0.925531914893617,0.1008969243907956,-0.0914257218400913
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_velocity_y_min,0.2,0.0,0.9052631578947368,0.9680851063829788,0.1008969243907956,-0.0586668752603717
Head_euler_z_std_LeftHand_euler_x_max_RightHand_euler_z_min,0.2,0.0,0.9052631578947368,0.9787234042553192,0.1008969243907956,-0.0476682053152373
Head_euler_z_std_LeftHand_euler_x_max_RightHand_velocity_x_min,0.2,0.0,0.9052631578947368,0.9787234042553192,0.1008969243907956,-0.0476682053152373
Gender_Head_euler_z_std_LeftHand_euler_x_max,0.1,0.3636363636363636,0.8842105263157894,0.7021276595744681,-0.0145679136687016,0.0437534420286724
Head_angular_velocity_y_std_Head_euler_z_std_LeftHand_euler_x_max,0.1,0.1818181818181818,1.0,0.9148936170212766,0.3022352624134944,0.1008969243907956
Head_euler_y_max_Head_euler_z_std_LeftHand_euler_x_max,0.1,0.1818181818181818,0.9578947368421052,0.9148936170212766,0.0798023875121013,0.1008969243907956
Head_euler_z_median_Head_euler_z_std_LeftHand_euler_x_max,0.1,0.1818181818181818,0.9578947368421052,0.9148936170212766,0.0798023875121013,0.1008969243907956
Head_euler_z_std_Head_position_z_std_LeftHand_euler_x_max,0.1,0.1818181818181818,0.9157894736842104,0.9148936170212766,0.016556654463313,0.1008969243907956
Head_euler_z_std_LeftHand_angular_acceleration_y_std_LeftHand_euler_x_max,0.1,0.1818181818181818,0.9263157894736842,0.9148936170212766,0.0291170482008487,0.1008969243907956
Head_euler_z_std_LeftHand_angular_velocity_z_median_LeftHand_euler_x_max,0.1,0.1818181818181818,0.9052631578947368,0.9148936170212766,0.0052631578947368,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_acceleration_z_std,0.1,0.1818181818181818,0.968421052631579,0.9148936170212766,0.1049206255979864,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_velocity_x_std,0.1,0.1818181818181818,0.9894736842105264,0.9148936170212766,0.1921425335360803,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_euler_y_mean,0.1,0.1818181818181818,0.8631578947368421,0.9148936170212766,-0.0318142381487888,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_euler_x_std,0.1,0.1818181818181818,0.936842105263158,0.9148936170212766,0.043355498476206,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_euler_z_mean,0.1,0.1818181818181818,0.936842105263158,0.9148936170212766,0.043355498476206,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_position_z_mean,0.1,0.1818181818181818,0.8736842105263158,0.9148936170212766,-0.0234537675311759,0.1008969243907956
Head_angular_acceleration_y_max_Head_euler_z_std_LeftHand_euler_x_max,0.1,0.0909090909090909,0.936842105263158,0.9361702127659576,0.043355498476206,0.0332457170327605
Head_euler_z_std_LeftHand_euler_x_max_RightHand_velocity_x_std,0.1,0.0909090909090909,0.9157894736842104,0.9042553191489362,0.016556654463313,-0.0050448462195397
B_Build_Time_Head_euler_z_std_LeftHand_euler_x_max,0.1,0.0,0.8842105263157894,0.9893617021276596,-0.0145679136687016,-0.0335440692619633
Head_euler_z_std_LeftHand_euler_x_max_RightHand_velocity_x_mean,0.1,0.0,0.9263157894736842,0.9893617021276596,0.0291170482008487,-0.0335440692619633
Hand_Head_euler_z_std_LeftHand_euler_x_max,0.0,0.1818181818181818,0.9894736842105264,0.9148936170212766,-0.0318142381487888,0.1008969243907956
Head_euler_y_median_Head_euler_z_std_LeftHand_euler_x_max,0.0,0.1818181818181818,1.0,0.9148936170212766,0.0,0.1008969243907956
Head_euler_x_std_Head_euler_z_std_LeftHand_euler_x_max,0.0,0.1818181818181818,0.968421052631579,0.9148936170212766,-0.0556414884074657,0.1008969243907956
Head_euler_z_std_Head_position_y_median_LeftHand_euler_x_max,0.0,0.1818181818181818,0.9789473684210528,0.9148936170212766,-0.0452100078908424,0.1008969243907956
Head_euler_z_std_LeftHand_angular_acceleration_z_median_LeftHand_euler_x_max,0.0,0.1818181818181818,0.9789473684210528,0.9148936170212766,-0.0452100078908424,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_LeftHand_euler_y_mean,0.0,0.1818181818181818,0.9578947368421052,0.9148936170212766,-0.0645665388295301,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_LeftHand_euler_z_min,0.0,0.1818181818181818,0.9578947368421052,0.9148936170212766,-0.0645665388295301,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_LeftHand_position_x_max,0.0,0.1818181818181818,0.9789473684210528,0.9148936170212766,-0.0452100078908424,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_LeftHand_velocity_x_median,0.0,0.1818181818181818,1.0,0.9148936170212766,0.0,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_LeftHand_velocity_z_max,0.0,0.1818181818181818,0.9578947368421052,0.9574468085106383,-0.0645665388295301,0.1837422373236041
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_acceleration_x_median,0.0,0.1818181818181818,0.9473684210526316,0.9148936170212766,-0.0725476250110011,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_acceleration_x_min,0.0,0.1818181818181818,1.0,0.9148936170212766,0.0,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_acceleration_z_max,0.0,0.1818181818181818,0.9894736842105264,0.9148936170212766,-0.0318142381487888,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_angular_velocity_z_std,0.0,0.1818181818181818,0.968421052631579,0.9148936170212766,-0.0556414884074657,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_velocity_x_median,0.0,0.1818181818181818,0.9157894736842104,0.9148936170212766,-0.0931745542427159,0.1008969243907956
Head_euler_z_std_LeftHand_euler_x_max_RightHand_velocity_z_mean,0.0,0.1818181818181818,1.0,0.851063829787234,0.0,0.0280197110920129
Head_euler_z_std_LeftHand_euler_x_max_LeftHand_euler_y_min,0.0,0.0,0.9894736842105264,0.9893617021276596,-0.0318142381487888,-0.0335440692619633
